Abdomem,Fecg,Torax,Tempo,Classificacao
0.308563,-0.0483,0.202029,6204,0
0.317884,-0.0204,0.200486,6205,0
0.289472,-0.0274,0.159113,6206,0
0.291724,-0.0046,0.157946,6207,0
0.330677,0.0559,0.124985,6208,0
0.270570,0.0173,0.111282,6209,0
0.239215,0.0074,0.093738,6210,0
0.220549,0.0068,0.099844,6211,0
0.222069,0.0273,0.080914,6212,0
0.189674,0.0074,0.114741,6213,0
0.179885,0.0134,0.071541,6214,0
0.200167,0.0468,0.081913,6215,0
0.143466,0.0058,0.049375,6216,0
0.168863,0.0455,0.041612,6217,0
0.091359,-0.0189,0.042433,6218,0
0.125233,0.0258,0.043431,6219,0
0.076683,-0.0108,0.024719,6220,0
0.049505,-0.0246,-0.003200,6221,0
0.072080,0.0100,-0.001670,6222,0
0.060380,0.0091,-0.006841,6223,0
0.059168,0.0180,-0.010406,6224,0
0.090948,0.0565,0.007012,6225,0
0.052618,0.0256,-0.003024,6226,0
0.021371,-0.0011,0.011172,6227,0
0.023438,0.0052,0.013656,6228,0
0.025134,0.0068,0.035510,6229,0
0.003723,-0.0049,-0.044816,6230,0
0.007072,-0.0001,0.008956,6231,0
0.026578,0.0268,-0.042289,6232,0
0.032628,0.0313,0.025895,6233,0
0.001229,0.0024,-0.009446,6234,0
0.051396,0.0479,0.042721,6235,0
0.034646,0.0224,0.069829,6236,0
0.022558,0.0075,0.025856,6237,0
0.014800,-0.0014,0.012444,6238,0
0.041702,0.0238,0.018528,6239,0
0.013771,-0.0069,0.031254,6240,0
0.044300,0.0220,0.022270,6241,0
0.012388,-0.0088,0.003348,6242,0
0.020556,0.0029,-0.013973,6243,0
0.038603,0.0180,0.039581,6244,0
0.025435,0.0031,0.016675,6245,0
0.022999,0.0036,-0.008474,6246,0
0.015375,-0.0018,-0.011054,6247,0
-0.000545,-0.0180,0.022730,6248,0
-0.010112,-0.0288,0.023907,6249,0
0.026655,0.0114,-0.003042,6250,0
0.012521,-0.0004,0.008172,6251,0
-0.003891,-0.0137,-0.009855,6252,0
0.013403,0.0061,-0.008529,6253,0
0.011506,0.0029,0.021189,6254,0
0.041222,0.0371,-0.022106,6255,0
0.035236,0.0275,0.037370,6256,0
0.006512,-0.0005,0.000135,6257,0
-0.012577,-0.0221,0.022838,6258,0
0.005696,-0.0050,0.022897,6259,0
-0.005045,-0.0170,0.018604,6260,0
0.022653,0.0114,-0.001350,6261,0
0.032362,0.0213,0.002470,6262,0
-0.010045,-0.0190,-0.004991,6263,0
-0.004687,-0.0117,-0.005432,6264,0
0.006643,-0.0025,0.020791,6265,0
0.008307,-0.0017,0.013801,6266,0
0.033763,0.0258,-0.011994,6267,0
0.020442,0.0172,-0.032327,6268,0
-0.006618,-0.0030,-0.045739,6269,0
0.029444,0.0346,-0.013490,6270,0
0.006604,0.0224,-0.074649,6271,0
0.006835,0.0299,-0.060334,6272,0
-0.021985,0.0073,-0.050652,6273,0
-0.049561,-0.0089,-0.096156,6274,0
-0.024200,0.0273,-0.097984,6275,0
-0.041884,0.0246,-0.141250,6276,0
-0.087030,-0.0039,-0.160174,6277,0
-0.087667,0.0130,-0.176315,6278,0
-0.127387,-0.0080,-0.194628,6279,0
-0.125594,0.0188,-0.250142,6280,0
-0.181208,-0.0086,-0.290475,6281,0
-0.209328,-0.0098,-0.300318,6282,0
-0.215159,0.0161,-0.357350,6283,0
-0.249371,0.0068,-0.321840,6284,0
-0.286961,-0.0004,-0.375006,6285,0
-0.312154,0.0042,-0.400500,6286,0
-0.322357,0.0201,-0.385872,6287,0
-0.372955,-0.0072,-0.381706,6288,0
-0.390753,-0.0049,-0.382431,6289,0
-0.429104,-0.0260,-0.377625,6290,0
-0.411527,-0.0058,-0.285297,6291,0
-0.423631,-0.0111,-0.332575,6292,0
-0.398497,0.0130,-0.285386,6293,0
-0.379118,0.0266,-0.258996,6294,0
-0.393405,-0.0047,-0.185364,6295,0
-0.342027,0.0234,-0.141267,6296,0
-0.355713,-0.0211,-0.078055,6297,0
-0.310665,-0.0184,0.013414,6298,0
-0.219250,0.0265,0.070016,6299,0
-0.168309,0.0205,0.161762,6300,0
-0.071698,0.0535,0.236916,6301,0
-0.047552,0.0046,0.346788,6302,0
0.050252,0.0258,0.413682,6303,0
0.149941,0.0418,0.509966,6304,0
0.210113,0.0082,0.638322,6305,0
0.308541,0.0162,0.680141,6306,0
0.394972,0.0052,0.779802,6307,0
0.499450,0.0119,0.851328,6308,0
0.588463,-0.0049,0.981285,6309,0
0.721191,0.0174,1.098059,6310,0
0.856461,0.0404,1.189379,6311,0
0.934796,0.0035,1.294870,6312,0
1.045346,0.0042,1.343738,6313,0
1.227072,0.0716,1.462577,6314,0
1.302746,0.0336,1.542081,6315,0
1.445987,0.0588,1.669690,6316,0
1.541693,0.0424,1.714261,6317,0
1.628578,0.0214,1.769523,6318,0
1.707070,0.0000,1.801077,6319,0
1.807342,0.0043,1.868994,6320,0
1.911789,0.0158,1.921011,6321,0
1.978348,0.0013,1.912209,6322,0
2.064309,0.0134,1.936068,6323,0
2.087003,-0.0239,1.908502,6324,0
2.182426,0.0253,1.887024,6325,0
2.164329,-0.0287,1.852018,6326,0
2.200520,-0.0146,1.822092,6327,0
2.211769,-0.0168,1.791123,6328,0
2.207088,-0.0179,1.707086,6329,0
2.202061,-0.0110,1.673885,6330,0
2.184724,-0.0004,1.577606,6331,0
2.108299,-0.0381,1.495622,6332,0
2.066843,-0.0275,1.406533,6333,0
1.993000,-0.0394,1.313396,6334,0
1.963732,0.0110,1.164941,6335,0
1.838262,-0.0181,0.988019,6336,0
1.717442,-0.0329,0.874555,6337,0
1.590183,-0.0410,0.724649,6338,0
1.470970,-0.0305,0.575734,6339,0
1.387291,0.0165,0.490270,6340,0
1.235982,0.0033,0.340327,6341,0
1.061488,-0.0273,0.211854,6342,0
0.924990,-0.0157,0.091527,6343,0
0.775011,-0.0110,-0.071518,6344,0
0.618643,-0.0079,-0.212310,6345,0
0.416538,-0.0469,-0.362313,6346,0
0.280286,-0.0166,-0.507514,6347,0
0.131880,0.0002,-0.625054,6348,0
-0.059295,-0.0272,-0.742453,6349,0
-0.177032,0.0164,-0.861881,6350,0
-0.350746,-0.0023,-0.955999,6351,0
-0.448659,0.0528,-1.066621,6352,0
-0.615141,0.0356,-1.174071,6353,0
-0.738962,0.0513,-1.227550,6354,0
-0.890310,0.0298,-1.269125,6355,0
-1.001184,0.0381,-1.309828,6356,0
-1.101203,0.0519,-1.385344,6357,0
-1.223206,0.0298,-1.389636,6358,0
-1.312087,0.0274,-1.395230,6359,0
-1.390835,0.0190,-1.369001,6360,0
-1.407939,0.0590,-1.357426,6361,0
-1.455786,0.0516,-1.317418,6362,0
-1.458660,0.0746,-1.270079,6363,0
-1.488459,0.0535,-1.200091,6364,0
-1.442281,0.0944,-1.137004,6365,0
-1.425378,0.0932,-1.078591,6366,0
-1.450211,0.0362,-0.997414,6367,0
-1.377950,0.0611,-0.883634,6368,0
-1.322946,0.0591,-0.808736,6369,0
-1.240499,0.0685,-0.666619,6370,0
-1.156988,0.0707,-0.579784,6371,0
-1.053368,0.0874,-0.509425,6372,0
-1.005386,0.0442,-0.431391,6373,0
-0.916751,0.0430,-0.384146,6374,0
-0.863639,0.0042,-0.306632,6375,0
-0.770930,0.0025,-0.221161,6376,0
-0.639777,0.0434,-0.184157,6377,0
-0.572321,0.0201,-0.110659,6378,0
-0.487839,0.0198,-0.079559,6379,0
-0.382464,0.0469,-0.056525,6380,0
-0.332723,0.0268,-0.053429,6381,0
-0.285183,0.0091,-0.015474,6382,0
-0.200531,0.0390,-0.022270,6383,0
-0.189822,0.0002,-0.001870,6384,0
-0.087892,0.0647,-0.027558,6385,0
-0.106946,0.0062,0.041642,6386,0
-0.028655,0.0570,-0.005958,6387,0
-0.037488,0.0254,-0.000044,6388,0
-0.018423,0.0242,0.013440,6389,0
0.035815,0.0614,0.023896,6390,0
0.022822,0.0394,-0.006457,6391,0
-0.036127,-0.0329,0.047422,6392,0
0.042999,0.0414,0.003759,6393,0
0.027269,0.0212,0.013978,6394,0
0.007138,-0.0040,0.027609,6395,0
0.036326,0.0210,0.025526,6396,0
-0.013214,-0.0296,0.011555,6397,0
0.002863,-0.0081,-0.039680,6398,0
0.006270,-0.0052,0.011324,6399,0
0.019882,0.0074,0.011890,6400,0
-0.001256,-0.0183,0.054702,6401,0
-0.003555,-0.0161,-0.027127,6402,0
-0.006773,-0.0155,-0.020387,6403,0
-0.037122,-0.0486,0.033568,6404,0
0.048196,0.0345,0.032045,6405,0
0.038628,0.0254,0.005170,6406,0
-0.010416,-0.0211,-0.002389,6407,0
0.024498,0.0135,0.010518,6408,0
-0.002602,-0.0092,-0.024534,6409,0
0.022462,0.0162,0.008531,6410,0
0.012595,0.0059,0.013012,6411,0
0.041318,0.0333,0.016502,6412,0
0.002432,-0.0060,0.001833,6413,0
0.014026,0.0049,0.014443,6414,0
0.013072,0.0049,0.001841,6415,0
0.006273,-0.0033,0.026262,6416,0
0.014028,0.0038,0.005556,6417,0
0.013302,0.0023,0.009954,6418,0
0.015784,-0.0010,0.060016,6419,0
0.014075,-0.0045,0.028402,6420,0
0.025809,0.0058,0.020381,6421,0
0.027639,0.0084,0.002935,6422,0
0.019130,-0.0038,0.042206,6423,0
0.024096,0.0025,-0.003093,6424,0
-0.015368,-0.0400,0.039709,6425,0
-0.007352,-0.0333,0.027618,6426,0
-0.029463,-0.0560,0.023197,6427,0
0.016010,-0.0107,0.018655,6428,0
-0.058022,-0.0825,0.001659,6429,0
0.034171,0.0099,0.016630,6430,0
-0.005975,-0.0292,0.013633,6431,0
0.005030,-0.0176,0.013747,6432,0
-0.004053,-0.0287,0.036447,6433,0
0.022853,0.0020,-0.001482,6434,0
-0.007413,-0.0303,0.036729,6435,0
0.005300,-0.0208,0.045300,6436,0
-0.004886,-0.0284,-0.003049,6437,0
-0.013124,-0.0373,0.029452,6438,0
0.014615,-0.0137,0.048552,6439,0
0.023544,-0.0039,0.018236,6440,0
0.067392,0.0384,0.034590,6441,0
0.039667,0.0143,-0.007584,6442,0
0.077059,0.0479,0.050190,6443,0
0.084629,0.0604,-0.020706,6444,0
0.126276,0.1012,0.027256,6445,0
0.131849,0.1065,0.022354,6446,0
0.092106,0.0607,0.070415,6447,0
0.160014,0.1289,0.024235,6448,0
0.137449,0.1041,0.038440,6449,0
0.134617,0.0995,0.042424,6450,0
0.188022,0.1495,0.057577,6451,0
0.153158,0.1193,-0.014975,6452,1
0.183614,0.1490,0.034011,6453,0
0.149991,0.1133,0.048112,6454,0
0.178495,0.1373,0.062123,6455,0
0.188927,0.1450,0.052712,6456,0
0.172382,0.1287,0.023497,6457,0
0.172100,0.1264,0.052777,6458,0
0.178261,0.1327,0.024016,6459,0
0.174026,0.1280,0.039145,6460,0
0.174421,0.1310,0.015179,6461,0
0.180400,0.1410,0.011547,6462,0
0.115524,0.0778,0.019263,6463,0
0.114850,0.0738,0.062185,6464,0
0.088724,0.0448,0.060180,6465,0
0.047617,0.0046,0.032239,6466,0
0.046558,0.0066,0.001801,6467,0
0.039077,0.0026,0.008450,6468,0
0.035107,-0.0024,0.045421,6469,0
-0.022590,-0.0615,0.050027,6470,0
-0.005464,-0.0421,0.018245,6471,0
-0.015365,-0.0529,0.037059,6472,0
-0.072003,-0.1058,0.005012,6473,0
-0.045789,-0.0767,0.005233,6474,0
-0.039590,-0.0690,0.018002,6475,0
-0.034910,-0.0689,0.061779,6476,0
-0.043041,-0.0797,0.047928,6477,0
-0.014023,-0.0545,0.059832,6478,0
-0.067844,-0.1052,0.012835,6479,0
-0.091963,-0.1277,0.021610,6480,0
-0.035638,-0.0754,0.061664,6481,0
-0.034051,-0.0765,0.046126,6482,0
-0.031129,-0.0792,0.073916,6483,0
-0.022683,-0.0710,0.039824,6484,0
-0.005881,-0.0519,0.019288,6485,0
-0.032440,-0.0822,0.062061,6486,0
-0.012221,-0.0621,0.037989,6487,0
0.006547,-0.0455,0.050295,6488,0
0.010979,-0.0405,0.030292,6489,0
0.022067,-0.0277,0.025534,6490,0
0.036911,-0.0100,0.023754,6491,0
0.042537,-0.0066,0.060917,6492,0
0.057495,0.0069,0.056592,6493,0
0.021752,-0.0283,0.031873,6494,0
0.035802,-0.0205,0.090034,6495,0
0.065834,0.0072,0.067557,6496,0
0.077504,0.0165,0.065670,6497,0
0.078485,0.0121,0.095333,6498,0
0.078549,0.0085,0.076163,6499,0
0.046580,-0.0264,0.069095,6500,0
0.059917,-0.0155,0.074976,6501,0
0.072567,-0.0050,0.068977,6502,0
0.070318,-0.0140,0.111286,6503,0
0.112349,0.0249,0.080609,6504,0
0.084665,-0.0069,0.091641,6505,0
0.090730,-0.0130,0.160198,6506,0
0.094929,-0.0121,0.101211,6507,0
0.101139,-0.0121,0.126638,6508,0
0.135772,0.0200,0.096709,6509,0
0.137636,0.0134,0.157613,6510,0
0.114218,-0.0184,0.156473,6511,0
0.167150,0.0253,0.167691,6512,0
0.151019,0.0012,0.167517,6513,0
0.194977,0.0365,0.173395,6514,0
0.172505,-0.0016,0.234909,6515,0
0.202742,0.0166,0.214565,6516,0
0.184204,-0.0145,0.225353,6517,0
0.232229,0.0231,0.223172,6518,0
0.200090,-0.0133,0.175294,6519,0
0.237368,0.0200,0.181944,6520,0
0.258758,0.0345,0.221541,6521,0
0.272688,0.0365,0.256658,6522,0
0.230289,-0.0143,0.240111,6523,0
0.269687,0.0181,0.231266,6524,0
0.285323,0.0184,0.315426,6525,0
0.248275,-0.0271,0.267861,6526,0
0.293144,0.0078,0.288487,6527,0
0.277122,-0.0176,0.289273,6528,0
0.334547,0.0320,0.285789,6529,0
0.339901,0.0252,0.335625,6530,0
0.349265,0.0258,0.310087,6531,0
0.401951,0.0695,0.319395,6532,0
0.371052,0.0256,0.356049,6533,0
0.354184,-0.0016,0.334341,6534,0
0.388615,0.0165,0.393988,6535,0
0.415542,0.0369,0.331546,6536,0
0.395106,0.0092,0.350631,6537,0
0.415106,0.0173,0.391342,6538,0
0.440106,0.0311,0.391655,6539,0
0.439496,0.0284,0.340559,6540,0
0.426328,0.0058,0.394764,6541,0
0.437813,0.0075,0.408514,6542,0
0.448980,0.0062,0.435939,6543,0
0.466182,0.0166,0.398542,6544,0
0.460793,0.0052,0.406083,6545,0
0.450969,-0.0078,0.383485,6546,0
0.465787,0.0047,0.383368,6547,0
0.472731,0.0082,0.402026,6548,0
0.489024,0.0236,0.381423,6549,0
0.501504,0.0310,0.427402,6550,0
0.476875,0.0050,0.389085,6551,0
0.501358,0.0262,0.411173,6552,0
0.459158,-0.0154,0.389739,6553,0
0.474979,0.0081,0.333965,6554,0
0.493860,0.0308,0.354759,6555,0
0.480635,0.0198,0.376862,6556,0
0.471762,0.0148,0.365232,6557,0
0.444018,-0.0075,0.354390,6558,0
0.476190,0.0315,0.333358,6559,0
0.479644,0.0397,0.346888,6560,0
0.421458,-0.0117,0.324214,6561,0
0.446569,0.0198,0.325407,6562,0
0.436738,0.0180,0.310835,6563,0
0.418335,0.0095,0.288078,6564,0
0.418054,0.0187,0.294571,6565,0
0.423330,0.0336,0.279005,6566,0
0.332219,-0.0509,0.301008,6567,0
0.379404,0.0060,0.266633,6568,0
0.385348,0.0164,0.293539,6569,0
0.367494,0.0058,0.270678,6570,0
0.341555,-0.0096,0.243929,6571,0
0.317321,-0.0254,0.251442,6572,0
0.337624,0.0067,0.216027,6573,0
0.317599,-0.0006,0.197860,6574,0
0.307620,0.0003,0.208725,6575,0
0.294225,-0.0027,0.200702,6576,0
0.322520,0.0404,0.158313,6577,0
0.308248,0.0367,0.181127,6578,0
0.286515,0.0232,0.189732,6579,0
0.259225,0.0053,0.174626,6580,0
0.271719,0.0295,0.147854,6581,0
0.254981,0.0288,0.107931,6582,0
0.255579,0.0411,0.127754,6583,0
0.295656,0.0939,0.116307,6584,0
0.220331,0.0301,0.110994,6585,0
0.232207,0.0533,0.100273,6586,0
0.221280,0.0528,0.100305,6587,0
0.165480,0.0023,0.127136,6588,0
0.181286,0.0232,0.120394,6589,0
0.171471,0.0223,0.085994,6590,0
0.202042,0.0631,0.067305,6591,0
0.131721,-0.0011,0.086697,6592,0
0.167156,0.0398,0.091381,6593,0
0.144708,0.0233,0.082904,6594,0
0.168938,0.0534,0.075256,6595,0
0.159613,0.0532,0.038544,6596,0
0.112806,0.0060,0.103374,6597,0
0.120629,0.0230,0.028973,6598,0
0.106505,0.0174,0.027202,6599,0
0.125945,0.0392,0.071116,6600,0
0.088384,0.0088,0.028661,6601,0
0.082843,0.0079,0.045001,6602,0
0.082952,0.0166,0.014017,6603,0
0.074324,0.0105,0.055962,6604,0
0.098623,0.0395,0.028649,6605,0
0.090467,0.0393,-0.003988,6606,0
0.040694,-0.0096,0.052678,6607,0
0.058217,0.0085,0.052843,6608,0
0.070468,0.0245,0.023711,6609,0
0.101619,0.0609,0.006714,6610,0
0.049419,0.0172,-0.029560,6611,0
0.047959,0.0157,0.047555,6612,0
0.080857,0.0529,-0.003382,6613,0
0.039738,0.0125,0.022783,6614,0
0.038043,0.0144,0.006975,6615,0
0.047258,0.0295,-0.021646,6616,0
0.054257,0.0416,-0.015931,6617,0
0.009001,-0.0003,-0.009075,6618,0
0.053193,0.0451,0.013148,6619,0
0.024165,0.0197,-0.014000,6620,0
0.012465,0.0075,0.011818,6621,0
-0.002817,-0.0037,-0.015355,6622,0
0.037702,0.0393,-0.005687,6623,0
0.044680,0.0502,-0.026386,6624,0
-0.008816,-0.0001,-0.025578,6625,0
0.028425,0.0386,-0.018987,6626,0
0.030915,0.0415,0.002231,6627,0
0.017769,0.0255,0.017495,6628,0
0.002402,0.0111,-0.008111,6629,0
0.030273,0.0389,-0.004556,6630,0
0.005729,0.0122,0.006741,6631,0
0.029905,0.0328,0.020145,6632,0
0.011313,0.0110,0.020127,6633,0
0.038467,0.0388,-0.005679,6634,0
0.000809,0.0014,-0.007828,6635,0
0.010058,0.0085,0.016281,6636,0
0.029514,0.0266,0.005372,6637,0
-0.016242,-0.0141,-0.042614,6638,0
0.013878,0.0131,0.016332,6639,0
0.002062,0.0008,-0.000315,6640,0
-0.013986,-0.0185,0.023968,6641,0
-0.003726,-0.0100,0.018202,6642,0
0.008760,0.0028,0.003802,6643,0
0.008099,0.0008,0.012917,6644,0
0.005177,-0.0042,0.020006,6645,0
0.014893,0.0044,0.015562,6646,0
0.002819,-0.0053,-0.009932,6647,0
-0.034005,-0.0437,0.020692,6648,0
0.000606,-0.0048,-0.031355,6649,0
0.024964,0.0213,-0.011621,6650,0
0.002539,0.0007,-0.008186,6651,0
0.019774,0.0154,0.024520,6652,0
0.021620,0.0146,0.017484,6653,0
-0.029118,-0.0368,0.014229,6654,0
-0.010876,-0.0173,-0.004123,6655,0
0.000126,-0.0046,-0.003891,6656,0
-0.066615,-0.0688,-0.012669,6657,0
-0.007145,-0.0095,0.005327,6658,0
-0.019789,-0.0216,0.000327,6659,0
0.018465,0.0190,-0.013490,6660,0
-0.006016,-0.0006,-0.036223,6661,0
0.000730,0.0058,-0.000470,6662,0
0.018817,0.0259,-0.014413,6663,0
0.005410,0.0108,0.005175,6664,0
0.002225,0.0095,-0.018313,6665,0
0.009324,0.0143,0.015138,6666,0
0.018730,0.0221,0.015562,6667,0
-0.016922,-0.0086,-0.038372,6668,0
0.035901,0.0476,-0.030138,6669,0
-0.005132,0.0038,0.015328,6670,0
-0.004354,0.0005,0.025144,6671,0
0.014552,0.0190,-0.003489,6672,0
0.007380,0.0094,0.015405,6673,0
-0.011493,-0.0120,0.015946,6674,0
-0.005125,-0.0082,0.014337,6675,0
-0.013855,-0.0194,0.012308,6676,0
-0.022199,-0.0282,0.003890,6677,0
-0.013742,-0.0225,0.021465,6678,0
-0.008601,-0.0187,0.014068,6679,0
-0.032600,-0.0439,0.010587,6680,0
0.006597,-0.0043,0.004605,6681,0
-0.005704,-0.0167,0.008020,6682,0
-0.013327,-0.0255,0.008243,6683,0
-0.012540,-0.0257,0.010695,6684,0
0.003957,-0.0058,-0.014630,6685,0
-0.006427,-0.0160,0.010796,6686,0
0.036730,0.0278,0.002294,6687,0
-0.023240,-0.0305,-0.002090,6688,0
-0.043832,-0.0470,-0.023054,6689,0
-0.003706,-0.0061,0.001062,6690,0
0.001079,-0.0010,0.004260,6691,0
0.002050,0.0026,-0.016355,6692,0
-0.014496,-0.0147,0.012862,6693,0
-0.008839,-0.0100,0.011901,6694,0
0.018889,0.0209,-0.022013,6695,0
-0.017275,-0.0122,-0.024362,6696,0
0.042647,0.0483,-0.004227,6697,0
0.014612,0.0167,0.028060,6698,0
-0.035462,-0.0362,0.022848,6699,0
0.007104,0.0076,-0.013547,6700,0
-0.009505,-0.0086,-0.003281,6701,0
-0.006989,-0.0082,0.015663,6702,0
0.016054,0.0123,0.018876,6703,0
0.011289,0.0066,0.003521,6704,0
0.015640,0.0081,0.024338,6705,0
0.002129,-0.0030,-0.015826,6706,0
-0.000278,-0.0109,0.043124,6707,0
-0.037172,-0.0477,0.006210,6708,0
-0.024076,-0.0341,0.001747,6709,0
-0.010902,-0.0209,0.000472,6710,0
-0.002023,-0.0136,0.014792,6711,0
-0.010936,-0.0251,0.028016,6712,0
-0.021839,-0.0346,0.003173,6713,0
-0.006890,-0.0148,-0.026938,6714,0
-0.004154,-0.0107,-0.007138,6715,0
0.017341,0.0137,-0.016947,6716,0
-0.008088,-0.0125,0.014670,6717,0
0.009622,0.0071,-0.006119,6718,0
0.029367,0.0257,0.014002,6719,0
0.010177,0.0052,0.019280,6720,0
0.013154,0.0104,-0.016200,6721,0
0.005708,0.0040,0.002846,6722,0
-0.012019,-0.0098,-0.028930,6723,0
-0.020338,-0.0194,0.011345,6724,0
-0.013525,-0.0151,0.021116,6725,0
0.002772,-0.0009,0.020151,6726,0
-0.031538,-0.0354,0.007238,6727,0
-0.033227,-0.0397,0.021217,6728,0
-0.014502,-0.0235,0.016698,6729,0
0.029400,0.0225,-0.015084,6730,0
-0.000427,-0.0047,-0.019875,6731,0
-0.001829,-0.0078,0.019681,6732,0
0.007820,0.0018,0.003332,6733,0
-0.029177,-0.0338,-0.004755,6734,0
0.042477,0.0429,-0.033702,6735,0
0.018164,0.0193,-0.007166,6736,0
-0.005364,-0.0053,0.010659,6737,0
-0.006035,-0.0078,0.012015,6738,0
-0.022595,-0.0205,-0.025259,6739,0
0.027791,0.0291,0.011903,6740,0
-0.001690,-0.0028,0.023700,6741,0
-0.005297,-0.0068,0.005456,6742,0
-0.011544,-0.0153,0.021830,6743,0
0.036819,0.0349,-0.012072,6744,0
-0.010936,-0.0148,0.012471,6745,0
0.036808,0.0304,0.017443,6746,0
0.022042,0.0135,0.022963,6747,0
0.007833,-0.0019,0.012245,6748,0
0.020625,0.0087,0.019474,6749,0
0.051607,0.0372,0.018614,6750,0
0.042371,0.0262,0.020419,6751,0
-0.009304,-0.0236,-0.004258,6752,0
0.018840,-0.0004,0.050478,6753,0
0.054930,0.0365,-0.000548,6754,0
0.029923,0.0140,-0.006374,6755,0
0.057330,0.0475,-0.033244,6756,0
0.043452,0.0334,0.011570,6757,0
0.039926,0.0268,0.037568,6758,0
0.031173,0.0183,0.005699,6759,0
0.076447,0.0630,0.017189,6760,0
0.041544,0.0268,0.024091,6761,0
0.048491,0.0383,-0.021920,6762,0
0.076353,0.0632,0.034683,6763,0
0.051429,0.0402,-0.002518,6764,0
0.098920,0.0844,0.037223,6765,0
0.065607,0.0491,0.028391,6766,0
0.074855,0.0603,-0.007262,6767,0
0.064845,0.0539,-0.010737,6768,0
0.080248,0.0684,0.013215,6769,0
0.047539,0.0359,0.004411,6770,0
0.067939,0.0549,0.014514,6771,0
0.095349,0.0850,-0.009053,6772,0
0.111445,0.1030,0.000172,6773,0
0.081143,0.0707,0.024950,6774,0
0.086123,0.0763,0.006278,6775,0
0.058134,0.0486,0.009445,6776,0
0.092932,0.0790,0.038367,6777,0
0.069359,0.0536,0.030216,6778,0
0.079469,0.0655,-0.005783,6779,0
0.074317,0.0602,0.016758,6780,0
0.090408,0.0794,-0.012998,6781,0
0.079941,0.0710,-0.010922,6782,0
0.126086,0.1160,0.014175,6783,0
0.072372,0.0609,0.021098,6784,0
0.085077,0.0698,0.038740,6785,0
0.092411,0.0717,0.055650,6786,0
0.101212,0.0744,0.058517,6787,0
0.072829,0.0405,0.058602,6788,0
0.089560,0.0525,0.059184,6789,0
0.081766,0.0448,0.018611,6790,0
0.080750,0.0420,0.036347,6791,0
0.108228,0.0599,0.104656,6792,0
0.094661,0.0406,0.075122,6793,0
0.088305,0.0270,0.083577,6794,0
0.084907,0.0153,0.101736,6795,0
0.121935,0.0446,0.096123,6796,0
0.100306,0.0187,0.074893,6797,0
0.121526,0.0266,0.157095,6798,0
0.121711,0.0147,0.155344,6799,0
0.160313,0.0441,0.141222,6800,0
0.167751,0.0393,0.174532,6801,0
0.217326,0.0719,0.219151,6802,0
0.197845,0.0343,0.235184,6803,0
0.235239,0.0522,0.256771,6804,0
0.211823,0.0131,0.228828,6805,0
0.187539,-0.0308,0.275176,6806,0
0.239997,0.0050,0.276091,6807,0
0.288861,0.0350,0.298863,6808,0
0.287219,0.0124,0.328669,6809,0
0.333885,0.0413,0.319680,6810,0
0.293326,-0.0214,0.365676,6811,0
0.337809,0.0021,0.368698,6812,0
0.361231,0.0057,0.389246,6813,0
0.411842,0.0364,0.402470,6814,0
0.426642,0.0367,0.370407,6815,0
0.401896,-0.0083,0.435038,6816,0
0.424729,-0.0080,0.476201,6817,0
0.442933,-0.0112,0.482606,6818,0
0.478208,0.0048,0.482934,6819,0
0.491136,0.0015,0.466290,6820,0
0.479674,-0.0286,0.507965,6821,0
0.563944,0.0375,0.517192,6822,0
0.536260,-0.0140,0.578329,6823,0
0.561452,-0.0111,0.587606,6824,0
0.575637,-0.0201,0.607031,6825,0
0.626997,0.0133,0.587850,6826,0
0.655739,0.0186,0.644831,6827,0
0.642858,-0.0156,0.645921,6828,0
0.698806,0.0210,0.647504,6829,0
0.701496,0.0049,0.650778,6830,0
0.695527,-0.0193,0.673908,6831,0
0.725622,-0.0057,0.680282,6832,0
0.755581,0.0040,0.723585,6833,0
0.774930,0.0047,0.723434,6834,0
0.800065,0.0101,0.742969,6835,0
0.799424,-0.0067,0.736227,6836,0
0.840568,0.0175,0.758417,6837,0
0.809165,-0.0281,0.757963,6838,0
0.857778,0.0090,0.751438,6839,0
0.875758,0.0162,0.756388,6840,0
0.900572,0.0271,0.786542,6841,0
0.861689,-0.0224,0.780001,6842,0
0.904862,0.0104,0.789092,6843,0
0.864440,-0.0346,0.748802,6844,0
0.880198,-0.0208,0.738166,6845,0
0.860563,-0.0403,0.731316,6846,0
0.872554,-0.0272,0.728957,6847,0
0.911629,0.0164,0.712260,6848,0
0.856786,-0.0349,0.717506,6849,0
0.852490,-0.0318,0.692689,6850,0
0.880907,0.0052,0.680486,6851,0
0.867078,0.0010,0.670265,6852,0
0.849727,-0.0029,0.636260,6853,0
0.819899,-0.0187,0.624374,6854,0
0.818789,-0.0101,0.654168,6855,0
0.793945,-0.0198,0.609058,6856,0
0.777650,-0.0184,0.578039,6857,0
0.779176,0.0029,0.552177,6858,0
0.782322,0.0241,0.545824,6859,0
0.727308,-0.0138,0.539685,6860,0
0.757044,0.0343,0.518763,6861,0
0.738527,0.0347,0.500899,6862,0
0.758271,0.0737,0.482747,6863,0
0.664236,-0.0012,0.469720,6864,0
0.718740,0.0722,0.457210,6865,0
0.689838,0.0630,0.433378,6866,0
0.698439,0.0919,0.413063,6867,0
0.711336,0.1219,0.418419,6868,0
0.683679,0.1190,0.341938,6869,0
0.677284,0.1352,0.349977,6870,0
0.654823,0.1377,0.306376,6871,0
